"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"18.04.2024","7.840,0","7.888,0","7.897,0","7.803,0","539,55K","-0,58%"
"17.04.2024","7.886,0","7.897,0","7.918,0","7.858,0","442,53K","-0,14%"
"16.04.2024","7.897,0","7.929,5","7.929,5","7.870,0","414,94K","-0,30%"
"15.04.2024","7.920,5","7.853,0","7.930,5","7.849,5","544,52K","1,03%"
"12.04.2024","7.839,5","7.840,0","7.860,5","7.785,0","477,64K","0,04%"
"11.04.2024","7.836,5","7.835,0","7.870,0","7.827,5","413,55K","0,15%"
"10.04.2024","7.825,0","7.802,5","7.837,0","7.756,0","388,05K","0,49%"
"09.04.2024","7.786,5","7.770,0","7.843,0","7.740,0","855,57K","0,25%"
"08.04.2024","7.767,0","7.700,0","7.775,0","7.671,0","665,60K","1,36%"
"05.04.2024","7.662,5","7.730,5","7.777,5","7.654,0","1,06M","-0,84%"
"04.04.2024","7.727,5","7.687,5","7.783,5","7.678,0","738,31K","0,53%"
"03.04.2024","7.686,5","7.654,0","7.693,0","7.641,0","316,68K","0,42%"
"02.04.2024","7.654,0","7.679,5","7.688,5","7.625,0","383,63K","-0,14%"
"01.04.2024","7.665,0","7.574,0","7.666,0","7.574,0","741,37K","1,51%"
"29.03.2024","7.551,0","7.481,5","7.575,0","7.460,0","705,06K","0,94%"
"28.03.2024","7.481,0","7.495,0","7.516,0","7.432,5","498,91K","-0,16%"
"27.03.2024","7.493,0","7.425,5","7.497,0","7.404,5","519,71K","1,00%"
"26.03.2024","7.419,0","7.454,5","7.454,5","7.380,0","562,11K","-0,26%"
"25.03.2024","7.438,0","7.305,0","7.445,0","7.305,0","877,30K","1,85%"
"22.03.2024","7.303,0","7.420,0","7.538,0","7.201,5","3,50M","-1,54%"
"21.03.2024","7.417,5","7.450,0","7.453,0","7.370,0","648,32K","-0,28%"
"20.03.2024","7.438,5","7.338,5","7.459,0","7.338,5","1,16M","1,43%"
"19.03.2024","7.333,5","7.349,0","7.349,0","7.278,0","1,16M","-0,14%"
"18.03.2024","7.344,0","7.390,5","7.397,5","7.309,5","602,10K","-0,49%"
"15.03.2024","7.380,0","7.365,5","7.404,0","7.336,5","788,25K","0,14%"
"14.03.2024","7.370,0","7.426,0","7.434,5","7.320,0","1,39M","-0,75%"
"13.03.2024","7.426,0","7.538,0","7.554,5","7.409,5","1,23M","-1,47%"
"12.03.2024","7.536,5","7.539,0","7.575,5","7.481,5","1,11M","-0,24%"
"11.03.2024","7.554,5","7.537,0","7.592,5","7.523,5","648,72K","0,55%"
"07.03.2024","7.513,0","7.488,0","7.517,0","7.457,0","426,45K","0,40%"
"06.03.2024","7.483,0","7.499,5","7.561,5","7.470,0","857,87K","-0,22%"
"05.03.2024","7.499,5","7.515,0","7.544,5","7.430,5","1,04M","-0,16%"
"04.03.2024","7.511,5","7.477,5","7.534,0","7.351,5","1,91M","0,64%"
"01.03.2024","7.463,5","7.387,0","7.464,0","7.372,5","971,87K","1,16%"
"29.02.2024","7.378,0","7.263,0","7.402,0","7.220,0","1,14M","1,60%"
"28.02.2024","7.261,5","7.155,0","7.276,0","7.130,5","735,48K","1,68%"
"27.02.2024","7.141,5","7.159,5","7.163,0","7.104,0","342,22K","-0,31%"
"26.02.2024","7.164,0","7.150,5","7.178,5","7.103,5","612,66K","2,03%"
"22.02.2024","7.021,5","7.000,5","7.040,0","6.970,0","672,86K","0,44%"
"21.02.2024","6.990,5","7.080,0","7.115,0","6.962,0","1,06M","-1,28%"
"20.02.2024","7.081,0","7.188,0","7.192,5","7.070,5","690,28K","-1,49%"
"19.02.2024","7.188,0","7.233,0","7.240,5","7.187,5","401,31K","-0,51%"
"16.02.2024","7.224,5","7.294,0","7.300,0","7.205,0","509,62K","-0,80%"
"15.02.2024","7.282,5","7.205,0","7.295,0","7.184,0","393,72K","0,86%"
"14.02.2024","7.220,5","7.275,0","7.283,0","7.200,5","340,61K","-0,67%"
"13.02.2024","7.269,0","7.297,0","7.311,0","7.231,0","487,68K","-0,15%"
"12.02.2024","7.280,0","7.240,0","7.280,0","7.223,0","314,98K","0,57%"
"09.02.2024","7.238,5","7.232,0","7.260,0","7.182,5","347,14K","0,10%"
"08.02.2024","7.231,5","7.272,0","7.288,0","7.191,0","641,63K","-0,46%"
"07.02.2024","7.265,0","7.170,0","7.272,5","7.160,5","781,31K","1,42%"
"06.02.2024","7.163,0","7.145,0","7.171,0","7.115,0","342,13K","0,36%"
"05.02.2024","7.137,5","7.099,0","7.185,0","7.094,0","536,66K","0,33%"
"02.02.2024","7.114,0","7.094,0","7.127,0","7.050,0","574,25K","0,29%"
"01.02.2024","7.093,5","7.105,0","7.145,0","7.059,0","575,66K","0,04%"
"31.01.2024","7.090,5","7.000,0","7.122,0","7.000,0","941,36K","1,38%"
"30.01.2024","6.994,0","6.945,0","7.007,0","6.933,0","649,96K","0,73%"
"29.01.2024","6.943,0","6.918,0","6.975,0","6.911,0","591,43K","0,61%"
"26.01.2024","6.901,0","6.829,0","6.920,0","6.801,0","676,15K","1,35%"
"25.01.2024","6.809,0","6.810,5","6.819,5","6.760,5","321,26K","0,21%"
"24.01.2024","6.795,0","6.798,0","6.828,0","6.754,0","469,63K","-0,07%"
"23.01.2024","6.799,5","6.840,0","6.850,0","6.782,0","355,18K","-0,59%"
"22.01.2024","6.840,0","6.830,0","6.859,0","6.815,5","200,56K","0,08%"
"19.01.2024","6.834,5","6.858,0","6.883,0","6.800,5","336,36K","-0,34%"
"18.01.2024","6.857,5","6.923,0","6.930,0","6.846,0","279,76K","-0,76%"
"17.01.2024","6.910,0","6.859,5","6.919,5","6.830,0","305,72K","0,77%"
"16.01.2024","6.857,0","6.884,5","6.885,5","6.826,0","468,62K","-0,47%"
"15.01.2024","6.889,5","6.950,0","6.968,5","6.874,0","569,68K","-1,08%"
"12.01.2024","6.965,0","7.005,0","7.011,0","6.962,0","408,24K","-0,11%"
