"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"21.12.2023","79,39","79,00","80,13","77,81","193,32K","-0,39%"
"20.12.2023","79,70","79,17","80,60","79,07","241,81K","0,59%"
"19.12.2023","79,23","78,06","79,67","77,41","214,68K","1,64%"
"18.12.2023","77,95","76,80","79,51","75,76","279,47K","1,83%"
"15.12.2023","76,55","76,66","77,23","75,29","223,09K","-0,08%"
"14.12.2023","76,61","74,76","77,35","74,44","257,52K","3,16%"
"13.12.2023","74,26","73,26","74,70","72,29","260,18K","1,39%"
"12.12.2023","73,24","76,17","76,66","72,86","310,09K","-3,67%"
"11.12.2023","76,03","75,73","76,50","75,01","212,76K","0,25%"
"08.12.2023","75,84","74,59","76,36","74,20","228,45K","2,42%"
"07.12.2023","74,05","74,50","75,48","73,60","297,94K","-0,34%"
"06.12.2023","74,30","77,12","77,65","74,11","385,40K","-3,76%"
"05.12.2023","77,20","78,10","79,09","77,00","352,89K","-1,06%"
"04.12.2023","78,03","79,50","79,72","77,52","388,38K","-1,08%"
"01.12.2023","78,88","80,67","81,54","78,75","350,25K","-4,77%"
"30.11.2023","82,83","82,78","84,75","82,58","15,08K","-0,32%"
"29.11.2023","83,10","81,91","83,25","80,96","98,24K","1,74%"
"28.11.2023","81,68","80,19","82,16","79,80","112,50K","2,13%"
"27.11.2023","79,98","80,40","81,17","79,13","157,36K","-0,74%"
"24.11.2023","80,58","81,40","82,20","80,13","114,14K","-1,03%"
"23.11.2023","81,42","81,60","81,63","80,19","108,32K","-0,66%"
"22.11.2023","81,96","82,47","82,65","78,41","367,18K","-0,59%"
"21.11.2023","82,45","82,13","82,54","81,43","238,51K","0,16%"
"20.11.2023","82,32","80,30","82,94","79,58","248,33K","2,12%"
"17.11.2023","80,61","77,55","80,81","77,28","340,03K","4,12%"
"16.11.2023","77,42","80,98","81,17","76,60","441,64K","-4,63%"
"15.11.2023","81,18","82,39","83,04","80,79","299,42K","-1,56%"
"14.11.2023","82,47","82,71","83,97","82,06","248,94K","-0,06%"
"13.11.2023","82,52","81,43","82,84","80,41","243,30K","1,34%"
"10.11.2023","81,43","79,85","82,06","79,79","249,55K","1,77%"
"09.11.2023","80,01","79,70","81,48","79,44","306,11K","0,59%"
"08.11.2023","79,54","81,40","81,96","79,20","420,70K","-2,54%"
"07.11.2023","81,61","85,15","85,19","81,40","402,76K","-4,19%"
"06.11.2023","85,18","85,55","86,46","84,88","239,23K","0,34%"
"03.11.2023","84,89","86,92","87,80","84,56","354,85K","-2,26%"
"02.11.2023","86,85","85,00","87,05","84,64","301,87K","2,62%"
"01.11.2023","84,63","85,45","87,24","84,58","321,66K","-3,18%"
"31.10.2023","87,41","87,90","88,61","87,40","13,68K","-0,05%"
"30.10.2023","87,45","90,07","90,15","87,20","99,04K","-3,35%"
"27.10.2023","90,48","88,40","90,75","87,83","109,14K","2,90%"
"26.10.2023","87,93","89,92","90,40","87,53","198,64K","-2,44%"
"25.10.2023","90,13","88,04","90,35","86,68","290,91K","2,34%"
"24.10.2023","88,07","90,47","90,68","87,35","304,12K","-1,96%"
"23.10.2023","89,83","92,11","92,45","89,62","282,44K","-2,53%"
"20.10.2023","92,16","93,23","93,79","91,66","272,72K","-0,24%"
"19.10.2023","92,38","91,35","93,48","89,57","309,00K","0,96%"
"18.10.2023","91,50","91,25","93,00","90,60","348,19K","1,78%"
"17.10.2023","89,90","89,91","91,00","88,88","252,83K","0,28%"
"16.10.2023","89,65","90,98","91,39","89,50","283,25K","-1,36%"
"13.10.2023","90,89","86,35","91,00","86,28","424,71K","5,69%"
"12.10.2023","86,00","85,53","87,64","85,18","370,44K","0,21%"
"11.10.2023","85,82","87,72","88,26","85,21","402,31K","-2,09%"
"10.10.2023","87,65","88,17","88,49","86,91","352,11K","-0,57%"
"09.10.2023","88,15","86,45","89,00","86,00","412,76K","4,22%"
"06.10.2023","84,58","84,49","84,95","83,44","424,46K","0,61%"
"05.10.2023","84,07","85,88","86,52","83,84","510,68K","-2,03%"
"04.10.2023","85,81","91,04","91,21","85,75","525,56K","-5,62%"
"03.10.2023","90,92","90,40","91,56","89,50","437,64K","0,23%"
"02.10.2023","90,71","92,18","93,33","90,35","423,48K","-4,83%"
"29.09.2023","95,31","95,07","96,26","94,90","12,84K","-0,07%"
"28.09.2023","95,38","96,74","97,69","94,76","91,45K","-1,21%"
"27.09.2023","96,55","94,12","97,06","94,10","146,72K","2,76%"
"26.09.2023","93,96","93,28","94,21","91,80","169,45K","0,72%"
"25.09.2023","93,29","93,75","94,25","92,54","177,62K","0,02%"
"22.09.2023","93,27","93,37","94,64","92,80","240,04K","-0,03%"
"21.09.2023","93,30","93,08","94,60","92,20","314,69K","-0,25%"
"20.09.2023","93,53","94,49","94,72","92,76","330,59K","-0,86%"
"19.09.2023","94,34","94,66","95,96","94,16","403,40K","-0,10%"
"18.09.2023","94,43","94,28","94,95","93,79","337,78K","0,53%"
"15.09.2023","93,93","94,02","94,63","92,67","316,90K","0,25%"
"14.09.2023","93,70","92,04","94,21","92,02","310,00K","1,98%"
"13.09.2023","91,88","92,04","92,84","91,63","302,75K","-0,20%"
"12.09.2023","92,06","90,62","92,40","90,52","336,57K","1,57%"
"11.09.2023","90,64","90,83","91,45","90,11","303,42K","-0,01%"
"08.09.2023","90,65","89,79","91,02","89,30","298,14K","0,81%"
"07.09.2023","89,92","90,81","90,89","89,46","213,02K","-0,75%"
"06.09.2023","90,60","90,12","91,10","89,25","282,91K","0,62%"
"05.09.2023","90,04","88,91","91,15","88,06","428,45K","1,17%"
"04.09.2023","89,00","88,95","89,22","88,26","140,67K","0,51%"
"01.09.2023","88,55","86,82","88,99","86,74","380,76K","1,95%"
"31.08.2023","86,86","86,00","86,94","85,74","11,27K","1,16%"
"30.08.2023","85,86","85,62","86,23","85,11","86,74K","0,43%"
"29.08.2023","85,49","84,39","85,65","83,80","115,36K","1,27%"
"28.08.2023","84,42","84,87","85,23","84,11","88,35K","-0,07%"
"25.08.2023","84,48","83,26","84,97","82,67","230,35K","1,34%"
"24.08.2023","83,36","82,95","83,62","81,97","253,84K","0,18%"
"23.08.2023","83,21","83,99","84,26","81,94","361,61K","-0,98%"
"22.08.2023","84,03","84,46","84,66","83,85","287,35K","-0,51%"
"21.08.2023","84,46","84,80","85,86","84,31","289,24K","-0,40%"
"18.08.2023","84,80","83,88","85,08","83,33","287,97K","0,81%"
"17.08.2023","84,12","83,20","84,88","83,05","305,58K","0,80%"
"16.08.2023","83,45","85,20","85,36","83,13","334,45K","-1,70%"
"15.08.2023","84,89","86,12","86,68","84,29","305,41K","-1,53%"
"14.08.2023","86,21","86,53","86,71","85,50","267,09K","-0,69%"
"11.08.2023","86,81","86,37","87,35","85,84","318,06K","0,47%"
"10.08.2023","86,40","87,39","88,10","86,20","337,57K","-1,31%"
"09.08.2023","87,55","86,00","87,65","85,91","388,30K","1,60%"
"08.08.2023","86,17","85,79","86,34","83,32","375,87K","0,97%"
"07.08.2023","85,34","86,23","86,73","85,03","259,62K","-1,04%"
"04.08.2023","86,24","85,31","86,65","85,06","268,75K","1,29%"
"03.08.2023","85,14","83,46","85,41","82,36","392,61K","2,33%"
"02.08.2023","83,20","85,86","85,99","82,74","399,19K","-2,01%"
"01.08.2023","84,91","85,24","85,91","84,21","297,77K","-0,76%"
"31.07.2023","85,56","84,95","85,80","84,40","16,53K","0,67%"
"28.07.2023","84,99","83,71","85,09","83,22","102,84K","0,89%"
"27.07.2023","84,24","82,93","84,50","82,93","110,65K","1,59%"
"26.07.2023","82,92","83,19","83,85","82,58","173,82K","-0,86%"
"25.07.2023","83,64","82,85","83,87","82,22","234,66K","1,09%"
